,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
444,"frozenset({'TA', 'RA'})","frozenset({'TmaxA', 'BROIu_B', 'COVIDhB', 'COVIDuB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
10,frozenset({'TA'}),frozenset({'TmaxA'}),0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
30,"frozenset({'TA', 'BROIu_B'})",frozenset({'TmaxA'}),0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
32,frozenset({'TA'}),"frozenset({'BROIu_B', 'TmaxA'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
40,frozenset({'TA'}),"frozenset({'RA', 'COVIDuB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
45,frozenset({'TminA'}),"frozenset({'RA', 'COVIDuB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
54,"frozenset({'TA', 'COVIDuB'})",frozenset({'TmaxA'}),0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
60,frozenset({'TA'}),"frozenset({'COVIDhB', 'RA'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
64,frozenset({'TminA'}),"frozenset({'COVIDhB', 'RA'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
74,"frozenset({'TA', 'COVIDhB'})",frozenset({'TmaxA'}),0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
78,"frozenset({'TA', 'RA'})",frozenset({'TmaxA'}),0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
100,"frozenset({'TA', 'BROIu_B'})","frozenset({'RA', 'COVIDuB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
104,frozenset({'TA'}),"frozenset({'BROIu_B', 'RA', 'COVIDuB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
109,"frozenset({'BROIu_B', 'TminA'})","frozenset({'RA', 'COVIDuB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
113,frozenset({'TminA'}),"frozenset({'BROIu_B', 'RA', 'COVIDuB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
122,"frozenset({'TA', 'BROIu_B', 'COVIDuB'})",frozenset({'TmaxA'}),0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
125,"frozenset({'TA', 'COVIDuB'})","frozenset({'BROIu_B', 'TmaxA'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
132,"frozenset({'TA', 'BROIu_B'})","frozenset({'COVIDhB', 'RA'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
136,frozenset({'TA'}),"frozenset({'BROIu_B', 'COVIDhB', 'RA'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
140,"frozenset({'BROIu_B', 'TminA'})","frozenset({'COVIDhB', 'RA'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
144,frozenset({'TminA'}),"frozenset({'BROIu_B', 'COVIDhB', 'RA'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
154,"frozenset({'TA', 'BROIu_B', 'COVIDhB'})",frozenset({'TmaxA'}),0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
157,"frozenset({'TA', 'COVIDhB'})","frozenset({'BROIu_B', 'TmaxA'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
162,"frozenset({'TA', 'BROIu_B', 'RA'})",frozenset({'TmaxA'}),0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
166,"frozenset({'TA', 'RA'})","frozenset({'BROIu_B', 'TmaxA'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
180,"frozenset({'TA', 'COVIDhB'})","frozenset({'RA', 'COVIDuB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
181,"frozenset({'TA', 'COVIDuB'})","frozenset({'COVIDhB', 'RA'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
184,frozenset({'TA'}),"frozenset({'COVIDhB', 'COVIDuB', 'RA'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
188,"frozenset({'COVIDhB', 'TminA'})","frozenset({'RA', 'COVIDuB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
190,"frozenset({'TminA', 'COVIDuB'})","frozenset({'COVIDhB', 'RA'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
192,frozenset({'TminA'}),"frozenset({'COVIDhB', 'COVIDuB', 'RA'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
214,"frozenset({'TA', 'COVIDhB', 'COVIDuB'})",frozenset({'TmaxA'}),0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
223,"frozenset({'TA', 'RA', 'COVIDuB'})",frozenset({'TmaxA'}),0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
225,"frozenset({'TA', 'TmaxA'})","frozenset({'RA', 'COVIDuB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
235,"frozenset({'TA', 'COVIDhB', 'RA'})",frozenset({'TmaxA'}),0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
238,"frozenset({'TA', 'TmaxA'})","frozenset({'COVIDhB', 'RA'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
271,"frozenset({'TA', 'BROIu_B', 'COVIDuB'})","frozenset({'RA', 'COVIDhB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
273,"frozenset({'TA', 'BROIu_B', 'COVIDhB'})","frozenset({'RA', 'COVIDuB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
277,"frozenset({'TA', 'COVIDuB'})","frozenset({'BROIu_B', 'RA', 'COVIDhB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
278,"frozenset({'TA', 'BROIu_B'})","frozenset({'RA', 'COVIDhB', 'COVIDuB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
279,"frozenset({'TA', 'COVIDhB'})","frozenset({'BROIu_B', 'RA', 'COVIDuB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
281,frozenset({'TA'}),"frozenset({'BROIu_B', 'RA', 'COVIDhB', 'COVIDuB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
287,"frozenset({'BROIu_B', 'TminA', 'COVIDuB'})","frozenset({'RA', 'COVIDhB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
289,"frozenset({'BROIu_B', 'COVIDhB', 'TminA'})","frozenset({'RA', 'COVIDuB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
293,"frozenset({'TminA', 'COVIDuB'})","frozenset({'BROIu_B', 'RA', 'COVIDhB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
294,"frozenset({'BROIu_B', 'TminA'})","frozenset({'RA', 'COVIDhB', 'COVIDuB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
295,"frozenset({'COVIDhB', 'TminA'})","frozenset({'BROIu_B', 'RA', 'COVIDuB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
297,frozenset({'TminA'}),"frozenset({'BROIu_B', 'RA', 'COVIDhB', 'COVIDuB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
322,"frozenset({'TA', 'BROIu_B', 'COVIDhB', 'COVIDuB'})",frozenset({'TmaxA'}),0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
325,"frozenset({'TA', 'COVIDhB', 'COVIDuB'})","frozenset({'BROIu_B', 'TmaxA'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
338,"frozenset({'TA', 'BROIu_B', 'RA', 'COVIDuB'})",frozenset({'TmaxA'}),0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
341,"frozenset({'TA', 'RA', 'COVIDuB'})","frozenset({'BROIu_B', 'TmaxA'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
349,"frozenset({'TA', 'BROIu_B', 'TmaxA'})","frozenset({'RA', 'COVIDuB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
357,"frozenset({'TA', 'TmaxA'})","frozenset({'BROIu_B', 'RA', 'COVIDuB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
362,"frozenset({'TA', 'BROIu_B', 'RA', 'COVIDhB'})",frozenset({'TmaxA'}),0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
366,"frozenset({'TA', 'RA', 'COVIDhB'})","frozenset({'BROIu_B', 'TmaxA'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
371,"frozenset({'TA', 'BROIu_B', 'TmaxA'})","frozenset({'RA', 'COVIDhB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
380,"frozenset({'TA', 'TmaxA'})","frozenset({'BROIu_B', 'RA', 'COVIDhB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
386,"frozenset({'TA', 'RA', 'COVIDhB', 'COVIDuB'})",frozenset({'TmaxA'}),0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
395,"frozenset({'TA', 'TmaxA', 'COVIDuB'})","frozenset({'RA', 'COVIDhB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
397,"frozenset({'TA', 'COVIDhB', 'TmaxA'})","frozenset({'RA', 'COVIDuB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
405,"frozenset({'TA', 'TmaxA'})","frozenset({'RA', 'COVIDhB', 'COVIDuB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
410,"frozenset({'RA', 'COVIDuB', 'TA', 'BROIu_B', 'COVIDhB'})",frozenset({'TmaxA'}),0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
414,"frozenset({'TA', 'RA', 'COVIDhB', 'COVIDuB'})","frozenset({'BROIu_B', 'TmaxA'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
421,"frozenset({'TA', 'TmaxA', 'BROIu_B', 'COVIDuB'})","frozenset({'RA', 'COVIDhB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
424,"frozenset({'TA', 'BROIu_B', 'COVIDhB', 'TmaxA'})","frozenset({'RA', 'COVIDuB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
436,"frozenset({'TA', 'TmaxA', 'COVIDuB'})","frozenset({'BROIu_B', 'RA', 'COVIDhB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
440,"frozenset({'TA', 'BROIu_B', 'TmaxA'})","frozenset({'RA', 'COVIDhB', 'COVIDuB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
441,"frozenset({'TA', 'COVIDhB', 'TmaxA'})","frozenset({'BROIu_B', 'RA', 'COVIDuB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
452,"frozenset({'TA', 'TmaxA'})","frozenset({'BROIu_B', 'RA', 'COVIDhB', 'COVIDuB'})",0.2,0.325,0.2,1.0,3.0769230769230766,0.135,inf
0,frozenset({'TA'}),frozenset({'RA'}),0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
3,frozenset({'TminA'}),frozenset({'RA'}),0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
14,"frozenset({'TA', 'BROIu_B'})",frozenset({'RA'}),0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
16,frozenset({'TA'}),"frozenset({'BROIu_B', 'RA'})",0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
19,"frozenset({'BROIu_B', 'TminA'})",frozenset({'RA'}),0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
21,frozenset({'TminA'}),"frozenset({'BROIu_B', 'RA'})",0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
38,"frozenset({'TA', 'COVIDuB'})",frozenset({'RA'}),0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
43,"frozenset({'TminA', 'COVIDuB'})",frozenset({'RA'}),0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
58,"frozenset({'TA', 'COVIDhB'})",frozenset({'RA'}),0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
62,"frozenset({'COVIDhB', 'TminA'})",frozenset({'RA'}),0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
79,"frozenset({'TA', 'TmaxA'})",frozenset({'RA'}),0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
98,"frozenset({'TA', 'BROIu_B', 'COVIDuB'})",frozenset({'RA'}),0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
101,"frozenset({'TA', 'COVIDuB'})","frozenset({'BROIu_B', 'RA'})",0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
107,"frozenset({'BROIu_B', 'TminA', 'COVIDuB'})",frozenset({'RA'}),0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
