,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
2544,"frozenset({'BROIu_B', 'OCRuB', 'COBuB'})","frozenset({'NNIAu_B', 'COVIDhB', 'IRASu_B'})",0.2222222222222222,0.4,0.2222222222222222,1.0,2.5,0.1333333333333333,inf
2607,"frozenset({'IRASu_B', 'COVIDhB', 'CSRhB'})","frozenset({'NNIAu_B', 'COBuB', 'BROIu_B'})",0.35555555555555557,0.4,0.35555555555555557,1.0,2.5,0.21333333333333335,inf
2747,"frozenset({'BROIu_B', 'MP10B', 'COBuB'})","frozenset({'NNIAu_B', 'COVIDhB', 'IRASu_B'})",0.2222222222222222,0.4,0.2222222222222222,1.0,2.5,0.1333333333333333,inf
3051,"frozenset({'COVIDhB', 'CSRhB', 'MP10B'})","frozenset({'NNIAu_B', 'IRASu_B', 'COBuB'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
3052,"frozenset({'CSRhB', 'MP10B', 'COBuB'})","frozenset({'NNIAu_B', 'COVIDhB', 'IRASu_B'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
3557,"frozenset({'COVIDhB', 'CSRhB', 'MP10B'})","frozenset({'NNIAu_B', 'COBuB', 'BROIu_B'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
3893,"frozenset({'INFu_B', 'BROIu_B', 'OCRuB', 'COBuB'})","frozenset({'NNIAu_B', 'COVIDhB', 'IRASu_B'})",0.2222222222222222,0.4,0.2222222222222222,1.0,2.5,0.1333333333333333,inf
3921,"frozenset({'BROIu_B', 'OCRuB', 'COBuB'})","frozenset({'INFu_B', 'NNIAu_B', 'COVIDhB', 'IRASu_B'})",0.2222222222222222,0.4,0.2222222222222222,1.0,2.5,0.1333333333333333,inf
4014,"frozenset({'INFu_B', 'IRASu_B', 'COVIDhB', 'CSRhB'})","frozenset({'NNIAu_B', 'COBuB', 'BROIu_B'})",0.35555555555555557,0.4,0.35555555555555557,1.0,2.5,0.21333333333333335,inf
4042,"frozenset({'IRASu_B', 'COVIDhB', 'CSRhB'})","frozenset({'INFu_B', 'NNIAu_B', 'COBuB', 'BROIu_B'})",0.35555555555555557,0.4,0.35555555555555557,1.0,2.5,0.21333333333333335,inf
4290,"frozenset({'INFu_B', 'BROIu_B', 'MP10B', 'COBuB'})","frozenset({'NNIAu_B', 'COVIDhB', 'IRASu_B'})",0.2222222222222222,0.4,0.2222222222222222,1.0,2.5,0.1333333333333333,inf
4328,"frozenset({'BROIu_B', 'MP10B', 'COBuB'})","frozenset({'INFu_B', 'NNIAu_B', 'COVIDhB', 'IRASu_B'})",0.2222222222222222,0.4,0.2222222222222222,1.0,2.5,0.1333333333333333,inf
4906,"frozenset({'INFu_B', 'COVIDhB', 'CSRhB', 'MP10B'})","frozenset({'NNIAu_B', 'IRASu_B', 'COBuB'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
4907,"frozenset({'INFu_B', 'CSRhB', 'MP10B', 'COBuB'})","frozenset({'NNIAu_B', 'COVIDhB', 'IRASu_B'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
4930,"frozenset({'COVIDhB', 'CSRhB', 'MP10B'})","frozenset({'INFu_B', 'NNIAu_B', 'IRASu_B', 'COBuB'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
4931,"frozenset({'CSRhB', 'MP10B', 'COBuB'})","frozenset({'INFu_B', 'NNIAu_B', 'COVIDhB', 'IRASu_B'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
5681,"frozenset({'BROIu_B', 'OCRuB', 'COVIDhB', 'CSRhB'})","frozenset({'NNIAu_B', 'IRASu_B', 'COBuB'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
5682,"frozenset({'BROIu_B', 'OCRuB', 'CSRhB', 'COBuB'})","frozenset({'NNIAu_B', 'COVIDhB', 'IRASu_B'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
5683,"frozenset({'IRASu_B', 'OCRuB', 'COVIDhB', 'CSRhB'})","frozenset({'NNIAu_B', 'COBuB', 'BROIu_B'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
5743,"frozenset({'COVIDuA', 'BROIu_B', 'OCRuB', 'COBuB'})","frozenset({'NNIAu_B', 'COVIDhB', 'IRASu_B'})",0.2222222222222222,0.4,0.2222222222222222,1.0,2.5,0.1333333333333333,inf
5761,"frozenset({'BROIu_B', 'OCRuB', 'COBuB'})","frozenset({'COVIDuA', 'NNIAu_B', 'COVIDhB', 'IRASu_B'})",0.2222222222222222,0.4,0.2222222222222222,1.0,2.5,0.1333333333333333,inf
5811,"frozenset({'COVIDuA', 'IRASu_B', 'COVIDhB', 'CSRhB'})","frozenset({'NNIAu_B', 'COBuB', 'BROIu_B'})",0.35555555555555557,0.4,0.35555555555555557,1.0,2.5,0.21333333333333335,inf
5833,"frozenset({'IRASu_B', 'COVIDhB', 'CSRhB'})","frozenset({'COVIDuA', 'NNIAu_B', 'COBuB', 'BROIu_B'})",0.35555555555555557,0.4,0.35555555555555557,1.0,2.5,0.21333333333333335,inf
5962,"frozenset({'BROIu_B', 'COVIDhB', 'CSRhB', 'MP10B'})","frozenset({'NNIAu_B', 'IRASu_B', 'COBuB'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
5963,"frozenset({'BROIu_B', 'CSRhB', 'MP10B', 'COBuB'})","frozenset({'NNIAu_B', 'COVIDhB', 'IRASu_B'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
5964,"frozenset({'IRASu_B', 'COVIDhB', 'CSRhB', 'MP10B'})","frozenset({'NNIAu_B', 'COBuB', 'BROIu_B'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
5987,"frozenset({'COVIDhB', 'CSRhB', 'MP10B'})","frozenset({'NNIAu_B', 'COBuB', 'IRASu_B', 'BROIu_B'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
5989,"frozenset({'CSRhB', 'MP10B', 'COBuB'})","frozenset({'NNIAu_B', 'COVIDhB', 'IRASu_B', 'BROIu_B'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
6048,"frozenset({'COVIDuA', 'BROIu_B', 'MP10B', 'COBuB'})","frozenset({'NNIAu_B', 'COVIDhB', 'IRASu_B'})",0.2222222222222222,0.4,0.2222222222222222,1.0,2.5,0.1333333333333333,inf
6073,"frozenset({'BROIu_B', 'MP10B', 'COBuB'})","frozenset({'COVIDuA', 'NNIAu_B', 'COVIDhB', 'IRASu_B'})",0.2222222222222222,0.4,0.2222222222222222,1.0,2.5,0.1333333333333333,inf
6245,"frozenset({'COVIDuA', 'COVIDhB', 'CSRhB', 'MP10B'})","frozenset({'NNIAu_B', 'IRASu_B', 'COBuB'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
6246,"frozenset({'COVIDuA', 'CSRhB', 'MP10B', 'COBuB'})","frozenset({'NNIAu_B', 'COVIDhB', 'IRASu_B'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
6261,"frozenset({'COVIDhB', 'CSRhB', 'MP10B'})","frozenset({'COVIDuA', 'NNIAu_B', 'IRASu_B', 'COBuB'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
6262,"frozenset({'CSRhB', 'MP10B', 'COBuB'})","frozenset({'COVIDuA', 'NNIAu_B', 'COVIDhB', 'IRASu_B'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
6461,"frozenset({'INFu_B', 'COVIDhB', 'CSRhB', 'MP10B'})","frozenset({'NNIAu_B', 'COBuB', 'BROIu_B'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
6483,"frozenset({'COVIDhB', 'CSRhB', 'MP10B'})","frozenset({'INFu_B', 'NNIAu_B', 'COBuB', 'BROIu_B'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
6589,"frozenset({'COVIDuA', 'COVIDhB', 'CSRhB', 'MP10B'})","frozenset({'NNIAu_B', 'COBuB', 'BROIu_B'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
6604,"frozenset({'COVIDhB', 'CSRhB', 'MP10B'})","frozenset({'COVIDuA', 'NNIAu_B', 'COBuB', 'BROIu_B'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
6820,"frozenset({'INFu_B', 'COVIDhB', 'BROIu_B', 'OCRuB', 'CSRhB'})","frozenset({'NNIAu_B', 'IRASu_B', 'COBuB'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
6821,"frozenset({'INFu_B', 'BROIu_B', 'OCRuB', 'CSRhB', 'COBuB'})","frozenset({'NNIAu_B', 'COVIDhB', 'IRASu_B'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
6822,"frozenset({'INFu_B', 'COVIDhB', 'CSRhB', 'OCRuB', 'IRASu_B'})","frozenset({'NNIAu_B', 'COBuB', 'BROIu_B'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
6870,"frozenset({'BROIu_B', 'OCRuB', 'COVIDhB', 'CSRhB'})","frozenset({'INFu_B', 'NNIAu_B', 'IRASu_B', 'COBuB'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
6871,"frozenset({'BROIu_B', 'OCRuB', 'CSRhB', 'COBuB'})","frozenset({'INFu_B', 'NNIAu_B', 'COVIDhB', 'IRASu_B'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
6872,"frozenset({'IRASu_B', 'OCRuB', 'COVIDhB', 'CSRhB'})","frozenset({'INFu_B', 'NNIAu_B', 'COBuB', 'BROIu_B'})",0.2,0.4,0.2,1.0,2.5,0.12,inf
6944,"frozenset({'INFu_B', 'COVIDuA', 'BROIu_B', 'OCRuB', 'COBuB'})","frozenset({'NNIAu_B', 'COVIDhB', 'IRASu_B'})",0.2222222222222222,0.4,0.2222222222222222,1.0,2.5,0.1333333333333333,inf
6971,"frozenset({'INFu_B', 'BROIu_B', 'OCRuB', 'COBuB'})","frozenset({'COVIDuA', 'NNIAu_B', 'COVIDhB', 'IRASu_B'})",0.2222222222222222,0.4,0.2222222222222222,1.0,2.5,0.1333333333333333,inf
6993,"frozenset({'COVIDuA', 'BROIu_B', 'OCRuB', 'COBuB'})","frozenset({'INFu_B', 'NNIAu_B', 'COVIDhB', 'IRASu_B'})",0.2222222222222222,0.4,0.2222222222222222,1.0,2.5,0.1333333333333333,inf
7020,"frozenset({'BROIu_B', 'OCRuB', 'COBuB'})","frozenset({'INFu_B', 'NNIAu_B', 'COVIDuA', 'COVIDhB', 'IRASu_B'})",0.2222222222222222,0.4,0.2222222222222222,1.0,2.5,0.1333333333333333,inf
7072,"frozenset({'INFu_B', 'CSRhB', 'COVIDuA', 'COVIDhB', 'IRASu_B'})","frozenset({'NNIAu_B', 'COBuB', 'BROIu_B'})",0.35555555555555557,0.4,0.35555555555555557,1.0,2.5,0.21333333333333335,inf
7103,"frozenset({'INFu_B', 'IRASu_B', 'COVIDhB', 'CSRhB'})","frozenset({'COVIDuA', 'NNIAu_B', 'COBuB', 'BROIu_B'})",0.35555555555555557,0.4,0.35555555555555557,1.0,2.5,0.21333333333333335,inf
