,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
10591,"frozenset({'MP25MB', 'OCRuB', 'COVIDhB', 'IRASu_B'})","frozenset({'CSRhB', 'BROIu_B', 'COVIDuB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
10616,"frozenset({'MP25MB', 'BROIu_B', 'OCRuB'})","frozenset({'CSRhB', 'IRASu_B', 'COVIDhB', 'COVIDuB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
10618,"frozenset({'MP25MB', 'OCRuB', 'IRASu_B'})","frozenset({'CSRhB', 'BROIu_B', 'COVIDhB', 'COVIDuB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
12825,"frozenset({'INFu_B', 'MP25MB', 'NNIAu_B', 'BROIu_B', 'OCRuB'})","frozenset({'CSRhB', 'IRASu_B', 'COVIDuB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
12827,"frozenset({'INFu_B', 'MP25MB', 'NNIAu_B', 'OCRuB', 'IRASu_B'})","frozenset({'CSRhB', 'BROIu_B', 'COVIDuB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
12880,"frozenset({'INFu_B', 'BROIu_B', 'OCRuB', 'MP25MB'})","frozenset({'CSRhB', 'NNIAu_B', 'COVIDuB', 'IRASu_B'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
12882,"frozenset({'INFu_B', 'OCRuB', 'IRASu_B', 'MP25MB'})","frozenset({'CSRhB', 'NNIAu_B', 'COVIDuB', 'BROIu_B'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
12908,"frozenset({'MP25MB', 'NNIAu_B', 'OCRuB', 'BROIu_B'})","frozenset({'INFu_B', 'IRASu_B', 'CSRhB', 'COVIDuB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
12910,"frozenset({'MP25MB', 'NNIAu_B', 'OCRuB', 'IRASu_B'})","frozenset({'INFu_B', 'BROIu_B', 'CSRhB', 'COVIDuB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
12963,"frozenset({'MP25MB', 'BROIu_B', 'OCRuB'})","frozenset({'INFu_B', 'NNIAu_B', 'COVIDuB', 'IRASu_B', 'CSRhB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
12965,"frozenset({'MP25MB', 'OCRuB', 'IRASu_B'})","frozenset({'INFu_B', 'NNIAu_B', 'COVIDuB', 'BROIu_B', 'CSRhB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
14092,"frozenset({'INFu_B', 'MP25MB', 'COVIDhB', 'BROIu_B', 'OCRuB'})","frozenset({'CSRhB', 'IRASu_B', 'COVIDuB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
14094,"frozenset({'INFu_B', 'MP25MB', 'COVIDhB', 'OCRuB', 'IRASu_B'})","frozenset({'CSRhB', 'BROIu_B', 'COVIDuB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
14138,"frozenset({'INFu_B', 'BROIu_B', 'OCRuB', 'MP25MB'})","frozenset({'CSRhB', 'IRASu_B', 'COVIDhB', 'COVIDuB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
14140,"frozenset({'INFu_B', 'OCRuB', 'IRASu_B', 'MP25MB'})","frozenset({'CSRhB', 'BROIu_B', 'COVIDhB', 'COVIDuB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
14176,"frozenset({'MP25MB', 'BROIu_B', 'OCRuB', 'COVIDhB'})","frozenset({'INFu_B', 'IRASu_B', 'CSRhB', 'COVIDuB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
14178,"frozenset({'MP25MB', 'OCRuB', 'COVIDhB', 'IRASu_B'})","frozenset({'INFu_B', 'BROIu_B', 'CSRhB', 'COVIDuB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
14223,"frozenset({'MP25MB', 'BROIu_B', 'OCRuB'})","frozenset({'INFu_B', 'COVIDuB', 'CSRhB', 'COVIDhB', 'IRASu_B'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
14225,"frozenset({'MP25MB', 'OCRuB', 'IRASu_B'})","frozenset({'INFu_B', 'COVIDuB', 'BROIu_B', 'COVIDhB', 'CSRhB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
14498,"frozenset({'MP25MB', 'COVIDhB', 'NNIAu_B', 'BROIu_B', 'OCRuB'})","frozenset({'CSRhB', 'IRASu_B', 'COVIDuB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
14500,"frozenset({'MP25MB', 'COVIDhB', 'NNIAu_B', 'OCRuB', 'IRASu_B'})","frozenset({'CSRhB', 'BROIu_B', 'COVIDuB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
14544,"frozenset({'MP25MB', 'NNIAu_B', 'OCRuB', 'BROIu_B'})","frozenset({'CSRhB', 'IRASu_B', 'COVIDhB', 'COVIDuB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
14546,"frozenset({'MP25MB', 'NNIAu_B', 'OCRuB', 'IRASu_B'})","frozenset({'CSRhB', 'BROIu_B', 'COVIDhB', 'COVIDuB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
14554,"frozenset({'MP25MB', 'BROIu_B', 'OCRuB', 'COVIDhB'})","frozenset({'CSRhB', 'NNIAu_B', 'COVIDuB', 'IRASu_B'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
14556,"frozenset({'MP25MB', 'OCRuB', 'COVIDhB', 'IRASu_B'})","frozenset({'CSRhB', 'NNIAu_B', 'COVIDuB', 'BROIu_B'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
14611,"frozenset({'MP25MB', 'BROIu_B', 'OCRuB'})","frozenset({'NNIAu_B', 'COVIDuB', 'IRASu_B', 'COVIDhB', 'CSRhB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
14613,"frozenset({'MP25MB', 'OCRuB', 'IRASu_B'})","frozenset({'NNIAu_B', 'COVIDuB', 'BROIu_B', 'COVIDhB', 'CSRhB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
15597,"frozenset({'INFu_B', 'MP25MB', 'COVIDhB', 'NNIAu_B', 'BROIu_B', 'OCRuB'})","frozenset({'CSRhB', 'IRASu_B', 'COVIDuB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
15599,"frozenset({'INFu_B', 'MP25MB', 'COVIDhB', 'NNIAu_B', 'OCRuB', 'IRASu_B'})","frozenset({'CSRhB', 'BROIu_B', 'COVIDuB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
15667,"frozenset({'INFu_B', 'MP25MB', 'NNIAu_B', 'BROIu_B', 'OCRuB'})","frozenset({'CSRhB', 'IRASu_B', 'COVIDhB', 'COVIDuB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
15669,"frozenset({'INFu_B', 'MP25MB', 'NNIAu_B', 'OCRuB', 'IRASu_B'})","frozenset({'CSRhB', 'BROIu_B', 'COVIDhB', 'COVIDuB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
15677,"frozenset({'INFu_B', 'MP25MB', 'COVIDhB', 'BROIu_B', 'OCRuB'})","frozenset({'CSRhB', 'NNIAu_B', 'COVIDuB', 'IRASu_B'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
15679,"frozenset({'INFu_B', 'MP25MB', 'COVIDhB', 'OCRuB', 'IRASu_B'})","frozenset({'CSRhB', 'NNIAu_B', 'COVIDuB', 'BROIu_B'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
15738,"frozenset({'MP25MB', 'COVIDhB', 'NNIAu_B', 'BROIu_B', 'OCRuB'})","frozenset({'INFu_B', 'IRASu_B', 'CSRhB', 'COVIDuB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
15740,"frozenset({'MP25MB', 'COVIDhB', 'NNIAu_B', 'OCRuB', 'IRASu_B'})","frozenset({'INFu_B', 'BROIu_B', 'CSRhB', 'COVIDuB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
15786,"frozenset({'INFu_B', 'BROIu_B', 'OCRuB', 'MP25MB'})","frozenset({'NNIAu_B', 'COVIDuB', 'IRASu_B', 'COVIDhB', 'CSRhB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
15788,"frozenset({'INFu_B', 'OCRuB', 'IRASu_B', 'MP25MB'})","frozenset({'NNIAu_B', 'COVIDuB', 'BROIu_B', 'COVIDhB', 'CSRhB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
15837,"frozenset({'MP25MB', 'NNIAu_B', 'OCRuB', 'BROIu_B'})","frozenset({'INFu_B', 'COVIDuB', 'CSRhB', 'COVIDhB', 'IRASu_B'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
15839,"frozenset({'MP25MB', 'NNIAu_B', 'OCRuB', 'IRASu_B'})","frozenset({'INFu_B', 'COVIDuB', 'BROIu_B', 'COVIDhB', 'CSRhB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
15847,"frozenset({'MP25MB', 'BROIu_B', 'OCRuB', 'COVIDhB'})","frozenset({'INFu_B', 'NNIAu_B', 'COVIDuB', 'IRASu_B', 'CSRhB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
15849,"frozenset({'MP25MB', 'OCRuB', 'COVIDhB', 'IRASu_B'})","frozenset({'INFu_B', 'NNIAu_B', 'COVIDuB', 'BROIu_B', 'CSRhB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
15928,"frozenset({'MP25MB', 'BROIu_B', 'OCRuB'})","frozenset({'INFu_B', 'NNIAu_B', 'COVIDuB', 'IRASu_B', 'COVIDhB', 'CSRhB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
15930,"frozenset({'MP25MB', 'OCRuB', 'IRASu_B'})","frozenset({'INFu_B', 'NNIAu_B', 'COVIDuB', 'BROIu_B', 'COVIDhB', 'CSRhB'})",0.2,0.25,0.2,1.0,4.0,0.15000000000000002,inf
10598,"frozenset({'MP25MB', 'IRASu_B', 'COVIDhB', 'CSRhB'})","frozenset({'BROIu_B', 'OCRuB', 'COVIDuB'})",0.2,0.275,0.2,1.0,3.6363636363636362,0.14500000000000002,inf
14101,"frozenset({'INFu_B', 'MP25MB', 'CSRhB', 'COVIDhB', 'IRASu_B'})","frozenset({'BROIu_B', 'OCRuB', 'COVIDuB'})",0.2,0.275,0.2,1.0,3.6363636363636362,0.14500000000000002,inf
14186,"frozenset({'MP25MB', 'IRASu_B', 'COVIDhB', 'CSRhB'})","frozenset({'INFu_B', 'BROIu_B', 'OCRuB', 'COVIDuB'})",0.2,0.275,0.2,1.0,3.6363636363636362,0.14500000000000002,inf
14516,"frozenset({'MP25MB', 'NNIAu_B', 'IRASu_B', 'COVIDhB', 'CSRhB'})","frozenset({'BROIu_B', 'OCRuB', 'COVIDuB'})",0.2,0.275,0.2,1.0,3.6363636363636362,0.14500000000000002,inf
14571,"frozenset({'MP25MB', 'BROIu_B', 'COVIDhB', 'CSRhB'})","frozenset({'NNIAu_B', 'OCRuB', 'COVIDuB', 'IRASu_B'})",0.2,0.275,0.2,1.0,3.6363636363636362,0.14500000000000002,inf
14573,"frozenset({'MP25MB', 'IRASu_B', 'COVIDhB', 'CSRhB'})","frozenset({'NNIAu_B', 'OCRuB', 'COVIDuB', 'BROIu_B'})",0.2,0.275,0.2,1.0,3.6363636363636362,0.14500000000000002,inf
15615,"frozenset({'INFu_B', 'MP25MB', 'NNIAu_B', 'IRASu_B', 'COVIDhB', 'CSRhB'})","frozenset({'BROIu_B', 'OCRuB', 'COVIDuB'})",0.2,0.275,0.2,1.0,3.6363636363636362,0.14500000000000002,inf
15694,"frozenset({'INFu_B', 'MP25MB', 'BROIu_B', 'COVIDhB', 'CSRhB'})","frozenset({'NNIAu_B', 'OCRuB', 'COVIDuB', 'IRASu_B'})",0.2,0.275,0.2,1.0,3.6363636363636362,0.14500000000000002,inf
15696,"frozenset({'INFu_B', 'MP25MB', 'CSRhB', 'COVIDhB', 'IRASu_B'})","frozenset({'NNIAu_B', 'OCRuB', 'COVIDuB', 'BROIu_B'})",0.2,0.275,0.2,1.0,3.6363636363636362,0.14500000000000002,inf
15757,"frozenset({'MP25MB', 'NNIAu_B', 'IRASu_B', 'COVIDhB', 'CSRhB'})","frozenset({'INFu_B', 'BROIu_B', 'OCRuB', 'COVIDuB'})",0.2,0.275,0.2,1.0,3.6363636363636362,0.14500000000000002,inf
15864,"frozenset({'MP25MB', 'BROIu_B', 'COVIDhB', 'CSRhB'})","frozenset({'INFu_B', 'NNIAu_B', 'COVIDuB', 'OCRuB', 'IRASu_B'})",0.2,0.275,0.2,1.0,3.6363636363636362,0.14500000000000002,inf
15866,"frozenset({'MP25MB', 'IRASu_B', 'COVIDhB', 'CSRhB'})","frozenset({'INFu_B', 'NNIAu_B', 'COVIDuB', 'BROIu_B', 'OCRuB'})",0.2,0.275,0.2,1.0,3.6363636363636362,0.14500000000000002,inf
94,frozenset({'TA'}),"frozenset({'COVIDuB', 'TmaxA'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
586,"frozenset({'TA', 'COVIDhB'})","frozenset({'COVIDuB', 'TmaxA'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
590,frozenset({'TA'}),"frozenset({'COVIDuB', 'COVIDhB', 'TmaxA'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
596,"frozenset({'TA', 'RA'})","frozenset({'COVIDuB', 'TmaxA'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
1751,"frozenset({'MP25MB', 'OCRuB', 'IRASu_B'})","frozenset({'BROIu_B', 'COVIDuB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
1837,"frozenset({'MP25MB', 'COVIDhB', 'IRASu_B'})","frozenset({'BROIu_B', 'COVIDuB'})",0.225,0.3,0.225,1.0,3.3333333333333335,0.1575,inf
2352,"frozenset({'TA', 'RA', 'COVIDhB'})","frozenset({'TmaxA', 'COVIDuB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
2359,"frozenset({'TA', 'RA'})","frozenset({'TmaxA', 'COVIDhB', 'COVIDuB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
3744,"frozenset({'INFu_B', 'OCRuB', 'IRASu_B', 'MP25MB'})","frozenset({'BROIu_B', 'COVIDuB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
3760,"frozenset({'MP25MB', 'OCRuB', 'IRASu_B'})","frozenset({'INFu_B', 'BROIu_B', 'COVIDuB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
3927,"frozenset({'INFu_B', 'COVIDhB', 'IRASu_B', 'MP25MB'})","frozenset({'BROIu_B', 'COVIDuB'})",0.225,0.3,0.225,1.0,3.3333333333333335,0.1575,inf
3941,"frozenset({'MP25MB', 'COVIDhB', 'IRASu_B'})","frozenset({'INFu_B', 'BROIu_B', 'COVIDuB'})",0.225,0.3,0.225,1.0,3.3333333333333335,0.1575,inf
4665,"frozenset({'MP25MB', 'NNIAu_B', 'OCRuB', 'IRASu_B'})","frozenset({'BROIu_B', 'COVIDuB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
4676,"frozenset({'MP25MB', 'BROIu_B', 'OCRuB'})","frozenset({'NNIAu_B', 'COVIDuB', 'IRASu_B'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
4678,"frozenset({'MP25MB', 'OCRuB', 'IRASu_B'})","frozenset({'NNIAu_B', 'COVIDuB', 'BROIu_B'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
4839,"frozenset({'MP25MB', 'NNIAu_B', 'COVIDhB', 'IRASu_B'})","frozenset({'BROIu_B', 'COVIDuB'})",0.225,0.3,0.225,1.0,3.3333333333333335,0.1575,inf
4848,"frozenset({'MP25MB', 'BROIu_B', 'COVIDhB'})","frozenset({'NNIAu_B', 'COVIDuB', 'IRASu_B'})",0.225,0.3,0.225,1.0,3.3333333333333335,0.1575,inf
4849,"frozenset({'MP25MB', 'COVIDhB', 'IRASu_B'})","frozenset({'NNIAu_B', 'COVIDuB', 'BROIu_B'})",0.225,0.3,0.225,1.0,3.3333333333333335,0.1575,inf
5209,"frozenset({'MP25MB', 'COVIDhB', 'IRASu_B', 'COBuB'})","frozenset({'BROIu_B', 'COVIDuB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
5285,"frozenset({'MP25MB', 'IRASu_B', 'OCRuB', 'CSRhB'})","frozenset({'BROIu_B', 'COVIDuB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
5339,"frozenset({'MP25MB', 'BROIu_B', 'OCRuB'})","frozenset({'IRASu_B', 'COVIDhB', 'CSRhB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
5341,"frozenset({'MP25MB', 'OCRuB', 'IRASu_B'})","frozenset({'BROIu_B', 'COVIDhB', 'CSRhB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
5375,"frozenset({'MP25MB', 'OCRuB', 'COVIDhB', 'IRASu_B'})","frozenset({'BROIu_B', 'COVIDuB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
5384,"frozenset({'MP25MB', 'OCRuB', 'IRASu_B'})","frozenset({'BROIu_B', 'COVIDhB', 'COVIDuB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
5415,"frozenset({'MP25MB', 'IRASu_B', 'COVIDhB', 'CSRhB'})","frozenset({'BROIu_B', 'COVIDuB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
7576,"frozenset({'INFu_B', 'MP25MB', 'NNIAu_B', 'OCRuB', 'IRASu_B'})","frozenset({'BROIu_B', 'COVIDuB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
7590,"frozenset({'INFu_B', 'BROIu_B', 'OCRuB', 'MP25MB'})","frozenset({'NNIAu_B', 'COVIDuB', 'IRASu_B'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
7592,"frozenset({'INFu_B', 'OCRuB', 'IRASu_B', 'MP25MB'})","frozenset({'NNIAu_B', 'COVIDuB', 'BROIu_B'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
7604,"frozenset({'MP25MB', 'NNIAu_B', 'OCRuB', 'IRASu_B'})","frozenset({'INFu_B', 'BROIu_B', 'COVIDuB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
7624,"frozenset({'MP25MB', 'BROIu_B', 'OCRuB'})","frozenset({'INFu_B', 'NNIAu_B', 'COVIDuB', 'IRASu_B'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
7626,"frozenset({'MP25MB', 'OCRuB', 'IRASu_B'})","frozenset({'INFu_B', 'NNIAu_B', 'COVIDuB', 'BROIu_B'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
7949,"frozenset({'INFu_B', 'MP25MB', 'NNIAu_B', 'COVIDhB', 'IRASu_B'})","frozenset({'BROIu_B', 'COVIDuB'})",0.225,0.3,0.225,1.0,3.3333333333333335,0.1575,inf
7961,"frozenset({'INFu_B', 'BROIu_B', 'COVIDhB', 'MP25MB'})","frozenset({'NNIAu_B', 'COVIDuB', 'IRASu_B'})",0.225,0.3,0.225,1.0,3.3333333333333335,0.1575,inf
7962,"frozenset({'INFu_B', 'COVIDhB', 'IRASu_B', 'MP25MB'})","frozenset({'NNIAu_B', 'COVIDuB', 'BROIu_B'})",0.225,0.3,0.225,1.0,3.3333333333333335,0.1575,inf
7972,"frozenset({'MP25MB', 'NNIAu_B', 'COVIDhB', 'IRASu_B'})","frozenset({'INFu_B', 'BROIu_B', 'COVIDuB'})",0.225,0.3,0.225,1.0,3.3333333333333335,0.1575,inf
7991,"frozenset({'MP25MB', 'BROIu_B', 'COVIDhB'})","frozenset({'INFu_B', 'NNIAu_B', 'COVIDuB', 'IRASu_B'})",0.225,0.3,0.225,1.0,3.3333333333333335,0.1575,inf
7992,"frozenset({'MP25MB', 'COVIDhB', 'IRASu_B'})","frozenset({'INFu_B', 'NNIAu_B', 'COVIDuB', 'BROIu_B'})",0.225,0.3,0.225,1.0,3.3333333333333335,0.1575,inf
8835,"frozenset({'INFu_B', 'MP25MB', 'COVIDhB', 'IRASu_B', 'COBuB'})","frozenset({'BROIu_B', 'COVIDuB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
8863,"frozenset({'MP25MB', 'COVIDhB', 'IRASu_B', 'COBuB'})","frozenset({'INFu_B', 'BROIu_B', 'COVIDuB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
8999,"frozenset({'INFu_B', 'MP25MB', 'CSRhB', 'OCRuB', 'IRASu_B'})","frozenset({'BROIu_B', 'COVIDuB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
9034,"frozenset({'MP25MB', 'IRASu_B', 'OCRuB', 'CSRhB'})","frozenset({'INFu_B', 'BROIu_B', 'COVIDuB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
9108,"frozenset({'INFu_B', 'BROIu_B', 'OCRuB', 'MP25MB'})","frozenset({'IRASu_B', 'COVIDhB', 'CSRhB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
9110,"frozenset({'INFu_B', 'OCRuB', 'IRASu_B', 'MP25MB'})","frozenset({'BROIu_B', 'COVIDhB', 'CSRhB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
9152,"frozenset({'MP25MB', 'BROIu_B', 'OCRuB'})","frozenset({'INFu_B', 'IRASu_B', 'COVIDhB', 'CSRhB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
9154,"frozenset({'MP25MB', 'OCRuB', 'IRASu_B'})","frozenset({'INFu_B', 'BROIu_B', 'COVIDhB', 'CSRhB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
9192,"frozenset({'INFu_B', 'MP25MB', 'COVIDhB', 'OCRuB', 'IRASu_B'})","frozenset({'BROIu_B', 'COVIDuB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
9203,"frozenset({'INFu_B', 'OCRuB', 'IRASu_B', 'MP25MB'})","frozenset({'BROIu_B', 'COVIDhB', 'COVIDuB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
9219,"frozenset({'MP25MB', 'OCRuB', 'COVIDhB', 'IRASu_B'})","frozenset({'INFu_B', 'BROIu_B', 'COVIDuB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
9239,"frozenset({'MP25MB', 'OCRuB', 'IRASu_B'})","frozenset({'INFu_B', 'BROIu_B', 'COVIDhB', 'COVIDuB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
9273,"frozenset({'INFu_B', 'MP25MB', 'CSRhB', 'COVIDhB', 'IRASu_B'})","frozenset({'BROIu_B', 'COVIDuB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
9301,"frozenset({'MP25MB', 'IRASu_B', 'COVIDhB', 'CSRhB'})","frozenset({'INFu_B', 'BROIu_B', 'COVIDuB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
9827,"frozenset({'MP25MB', 'NNIAu_B', 'COVIDhB', 'IRASu_B', 'COBuB'})","frozenset({'BROIu_B', 'COVIDuB'})",0.2,0.3,0.2,1.0,3.3333333333333335,0.14,inf
