,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
207,frozenset({'RMA'}),"frozenset({'COVIDhB', 'TmaxMA', 'COVIDuB'})",0.3,0.3,0.225,0.75,2.5,0.135,2.8
175,"frozenset({'TM', 'INFu_B'})","frozenset({'TminM', 'TmaxMA'})",0.3,0.325,0.225,0.75,2.3076923076923075,0.1275,2.7
183,"frozenset({'INFu_B', 'MP10MB'})","frozenset({'TminM', 'TM'})",0.3,0.35,0.225,0.75,2.142857142857143,0.12000000000000001,2.6
28,"frozenset({'INFu_B', 'MP10MB'})",frozenset({'TminM'}),0.3,0.375,0.225,0.75,2.0,0.11250000000000002,2.5
69,frozenset({'TM'}),"frozenset({'TminM', 'TmaxMA'})",0.4,0.325,0.3,0.7499999999999999,2.3076923076923075,0.16999999999999998,2.699999999999999
26,frozenset({'TminM'}),"frozenset({'TM', 'INFu_B'})",0.375,0.3,0.275,0.7333333333333334,2.4444444444444446,0.16250000000000003,2.6250000000000004
101,"frozenset({'IRASu_MB', 'TmaxMA'})","frozenset({'TminM', 'COVIDuB'})",0.275,0.25,0.2,0.7272727272727273,2.909090909090909,0.13125,2.75
119,"frozenset({'IRASu_MB', 'TmaxMA'})","frozenset({'COVIDhB', 'TminM'})",0.275,0.25,0.2,0.7272727272727273,2.909090909090909,0.13125,2.75
150,"frozenset({'TminM', 'INFu_B'})","frozenset({'TM', 'COVIDuB'})",0.275,0.25,0.2,0.7272727272727273,2.909090909090909,0.13125,2.75
166,"frozenset({'TminM', 'INFu_B'})","frozenset({'COVIDhB', 'TM'})",0.275,0.25,0.2,0.7272727272727273,2.909090909090909,0.13125,2.75
285,"frozenset({'IRASu_MB', 'TmaxMA'})","frozenset({'COVIDhB', 'TminM', 'COVIDuB'})",0.275,0.25,0.2,0.7272727272727273,2.909090909090909,0.13125,2.75
319,"frozenset({'TminM', 'INFu_B'})","frozenset({'COVIDhB', 'TM', 'COVIDuB'})",0.275,0.25,0.2,0.7272727272727273,2.909090909090909,0.13125,2.75
145,"frozenset({'RMA', 'INFu_B'})","frozenset({'TmaxMA', 'COVIDuB'})",0.275,0.3,0.2,0.7272727272727273,2.4242424242424243,0.11750000000000001,2.566666666666667
160,"frozenset({'RMA', 'INFu_B'})","frozenset({'COVIDhB', 'TmaxMA'})",0.275,0.3,0.2,0.7272727272727273,2.4242424242424243,0.11750000000000001,2.566666666666667
294,"frozenset({'INFu_B', 'RMA', 'COVIDuB'})","frozenset({'COVIDhB', 'TmaxMA'})",0.275,0.3,0.2,0.7272727272727273,2.4242424242424243,0.11750000000000001,2.566666666666667
297,"frozenset({'COVIDhB', 'RMA', 'INFu_B'})","frozenset({'TmaxMA', 'COVIDuB'})",0.275,0.3,0.2,0.7272727272727273,2.4242424242424243,0.11750000000000001,2.566666666666667
302,"frozenset({'RMA', 'INFu_B'})","frozenset({'COVIDhB', 'TmaxMA', 'COVIDuB'})",0.275,0.3,0.2,0.7272727272727273,2.4242424242424243,0.11750000000000001,2.566666666666667
230,"frozenset({'TminM', 'MP10MB'})","frozenset({'TmaxMA', 'TM'})",0.275,0.325,0.2,0.7272727272727273,2.237762237762238,0.110625,2.4750000000000005
236,"frozenset({'IRASu_MB', 'INFu_B', 'COVIDuB'})","frozenset({'COVIDhB', 'MP10MB'})",0.275,0.325,0.2,0.7272727272727273,2.237762237762238,0.110625,2.4750000000000005
237,"frozenset({'IRASu_MB', 'COVIDhB', 'INFu_B'})","frozenset({'MP10MB', 'COVIDuB'})",0.275,0.325,0.2,0.7272727272727273,2.237762237762238,0.110625,2.4750000000000005
125,"frozenset({'IRASu_MB', 'TmaxMA'})","frozenset({'TminM', 'TM'})",0.275,0.35,0.2,0.7272727272727273,2.077922077922078,0.10375000000000001,2.3833333333333337
198,"frozenset({'TmaxMA', 'TM'})","frozenset({'TminM', 'NNIAu_M'})",0.325,0.225,0.225,0.6923076923076923,3.0769230769230766,0.15187499999999998,2.51875
174,"frozenset({'TmaxMA', 'TM'})","frozenset({'TminM', 'INFu_B'})",0.325,0.275,0.225,0.6923076923076923,2.517482517482517,0.135625,2.3562499999999997
194,"frozenset({'TminM', 'TmaxMA'})","frozenset({'NNIAu_M', 'TM'})",0.325,0.275,0.225,0.6923076923076923,2.517482517482517,0.135625,2.3562499999999997
172,"frozenset({'TminM', 'TmaxMA'})","frozenset({'TM', 'INFu_B'})",0.325,0.3,0.225,0.6923076923076923,2.307692307692308,0.1275,2.275
27,frozenset({'TM'}),"frozenset({'TminM', 'INFu_B'})",0.4,0.275,0.275,0.6875,2.5,0.165,2.32
287,"frozenset({'TmaxMA', 'COVIDuB'})","frozenset({'IRASu_MB', 'COVIDhB', 'TminM'})",0.3,0.225,0.2,0.6666666666666667,2.9629629629629632,0.1325,2.3250000000000006
289,"frozenset({'COVIDhB', 'TmaxMA'})","frozenset({'IRASu_MB', 'TminM', 'COVIDuB'})",0.3,0.225,0.2,0.6666666666666667,2.9629629629629632,0.1325,2.3250000000000006
103,"frozenset({'TmaxMA', 'COVIDuB'})","frozenset({'IRASu_MB', 'TminM'})",0.3,0.25,0.2,0.6666666666666667,2.666666666666667,0.125,2.2500000000000004
117,"frozenset({'COVIDhB', 'TmaxMA'})","frozenset({'IRASu_MB', 'TminM'})",0.3,0.25,0.2,0.6666666666666667,2.666666666666667,0.125,2.2500000000000004
147,frozenset({'RMA'}),"frozenset({'COVIDuB', 'TmaxMA', 'INFu_B'})",0.3,0.25,0.2,0.6666666666666667,2.666666666666667,0.125,2.2500000000000004
151,"frozenset({'TM', 'INFu_B'})","frozenset({'TminM', 'COVIDuB'})",0.3,0.25,0.2,0.6666666666666667,2.666666666666667,0.125,2.2500000000000004
161,frozenset({'RMA'}),"frozenset({'COVIDhB', 'TmaxMA', 'INFu_B'})",0.3,0.25,0.2,0.6666666666666667,2.666666666666667,0.125,2.2500000000000004
167,"frozenset({'TM', 'INFu_B'})","frozenset({'COVIDhB', 'TminM'})",0.3,0.25,0.2,0.6666666666666667,2.666666666666667,0.125,2.2500000000000004
217,"frozenset({'COVIDhB', 'TmaxMA'})","frozenset({'TminM', 'COVIDuB'})",0.3,0.25,0.2,0.6666666666666667,2.666666666666667,0.125,2.2500000000000004
219,"frozenset({'TmaxMA', 'COVIDuB'})","frozenset({'COVIDhB', 'TminM'})",0.3,0.25,0.2,0.6666666666666667,2.666666666666667,0.125,2.2500000000000004
279,"frozenset({'COVIDhB', 'TmaxMA', 'COVIDuB'})","frozenset({'IRASu_MB', 'TminM'})",0.3,0.25,0.2,0.6666666666666667,2.666666666666667,0.125,2.2500000000000004
299,"frozenset({'RMA', 'COVIDuB'})","frozenset({'COVIDhB', 'TmaxMA', 'INFu_B'})",0.3,0.25,0.2,0.6666666666666667,2.666666666666667,0.125,2.2500000000000004
301,"frozenset({'COVIDhB', 'RMA'})","frozenset({'TmaxMA', 'INFu_B', 'COVIDuB'})",0.3,0.25,0.2,0.6666666666666667,2.666666666666667,0.125,2.2500000000000004
305,frozenset({'RMA'}),"frozenset({'COVIDhB', 'TmaxMA', 'INFu_B', 'COVIDuB'})",0.3,0.25,0.2,0.6666666666666667,2.666666666666667,0.125,2.2500000000000004
316,"frozenset({'TM', 'INFu_B'})","frozenset({'COVIDhB', 'TminM', 'COVIDuB'})",0.3,0.25,0.2,0.6666666666666667,2.666666666666667,0.125,2.2500000000000004
144,"frozenset({'TmaxMA', 'COVIDuB'})","frozenset({'RMA', 'INFu_B'})",0.3,0.275,0.2,0.6666666666666667,2.4242424242424243,0.11750000000000001,2.1750000000000003
157,"frozenset({'COVIDhB', 'TmaxMA'})","frozenset({'RMA', 'INFu_B'})",0.3,0.275,0.2,0.6666666666666667,2.4242424242424243,0.11750000000000001,2.1750000000000003
295,"frozenset({'COVIDhB', 'TmaxMA', 'COVIDuB'})","frozenset({'RMA', 'INFu_B'})",0.3,0.275,0.2,0.6666666666666667,2.4242424242424243,0.11750000000000001,2.1750000000000003
300,"frozenset({'TmaxMA', 'COVIDuB'})","frozenset({'COVIDhB', 'RMA', 'INFu_B'})",0.3,0.275,0.2,0.6666666666666667,2.4242424242424243,0.11750000000000001,2.1750000000000003
303,"frozenset({'COVIDhB', 'TmaxMA'})","frozenset({'INFu_B', 'RMA', 'COVIDuB'})",0.3,0.275,0.2,0.6666666666666667,2.4242424242424243,0.11750000000000001,2.1750000000000003
23,frozenset({'RMA'}),"frozenset({'TmaxMA', 'INFu_B'})",0.3,0.325,0.2,0.6666666666666667,2.0512820512820515,0.10250000000000001,2.025000000000001
78,"frozenset({'IRASu_MB', 'INFu_B'})","frozenset({'COVIDuB', 'MP10MB'})",0.3,0.325,0.2,0.6666666666666667,2.0512820512820515,0.10250000000000001,2.025000000000001
81,"frozenset({'IRASu_MB', 'INFu_B'})","frozenset({'COVIDhB', 'MP10MB'})",0.3,0.325,0.2,0.6666666666666667,2.0512820512820515,0.10250000000000001,2.025000000000001
146,"frozenset({'RMA', 'COVIDuB'})","frozenset({'TmaxMA', 'INFu_B'})",0.3,0.325,0.2,0.6666666666666667,2.0512820512820515,0.10250000000000001,2.025000000000001
158,"frozenset({'COVIDhB', 'RMA'})","frozenset({'TmaxMA', 'INFu_B'})",0.3,0.325,0.2,0.6666666666666667,2.0512820512820515,0.10250000000000001,2.025000000000001
239,"frozenset({'IRASu_MB', 'INFu_B'})","frozenset({'MP10MB', 'COVIDhB', 'COVIDuB'})",0.3,0.325,0.2,0.6666666666666667,2.0512820512820515,0.10250000000000001,2.025000000000001
243,"frozenset({'IRASu_MB', 'OCRuM', 'COVIDuB'})","frozenset({'COVIDhB', 'MP10MB'})",0.3,0.325,0.2,0.6666666666666667,2.0512820512820515,0.10250000000000001,2.025000000000001
244,"frozenset({'IRASu_MB', 'COVIDhB', 'OCRuM'})","frozenset({'MP10MB', 'COVIDuB'})",0.3,0.325,0.2,0.6666666666666667,2.0512820512820515,0.10250000000000001,2.025000000000001
293,"frozenset({'COVIDhB', 'RMA', 'COVIDuB'})","frozenset({'TmaxMA', 'INFu_B'})",0.3,0.325,0.2,0.6666666666666667,2.0512820512820515,0.10250000000000001,2.025000000000001
72,frozenset({'TminM'}),"frozenset({'TM', 'MP10MB'})",0.375,0.25,0.25,0.6666666666666666,2.6666666666666665,0.15625,2.2499999999999996
195,"frozenset({'TminM', 'TM'})","frozenset({'NNIAu_M', 'TmaxMA'})",0.35,0.25,0.225,0.6428571428571429,2.5714285714285716,0.1375,2.1
184,"frozenset({'TminM', 'TM'})","frozenset({'INFu_B', 'MP10MB'})",0.35,0.3,0.225,0.6428571428571429,2.1428571428571432,0.12000000000000001,1.9600000000000002
39,frozenset({'TM'}),"frozenset({'NNIAu_M', 'TmaxMA'})",0.4,0.25,0.25,0.625,2.5,0.15,2.0
73,frozenset({'TM'}),"frozenset({'TminM', 'MP10MB'})",0.4,0.275,0.25,0.625,2.2727272727272725,0.13999999999999999,1.9333333333333333
127,"frozenset({'TminM', 'TmaxMA'})","frozenset({'IRASu_MB', 'TM'})",0.325,0.25,0.2,0.6153846153846154,2.4615384615384617,0.11875000000000001,1.9500000000000002
129,"frozenset({'TmaxMA', 'TM'})","frozenset({'IRASu_MB', 'TminM'})",0.325,0.25,0.2,0.6153846153846154,2.4615384615384617,0.11875000000000001,1.9500000000000002
222,"frozenset({'COVIDhB', 'MP10MB'})","frozenset({'TminM', 'COVIDuB'})",0.325,0.25,0.2,0.6153846153846154,2.4615384615384617,0.11875000000000001,1.9500000000000002
224,"frozenset({'COVIDuB', 'MP10MB'})","frozenset({'COVIDhB', 'TminM'})",0.325,0.25,0.2,0.6153846153846154,2.4615384615384617,0.11875000000000001,1.9500000000000002
228,"frozenset({'TminM', 'TmaxMA'})","frozenset({'TM', 'MP10MB'})",0.325,0.25,0.2,0.6153846153846154,2.4615384615384617,0.11875000000000001,1.9500000000000002
231,"frozenset({'TmaxMA', 'TM'})","frozenset({'TminM', 'MP10MB'})",0.325,0.275,0.2,0.6153846153846154,2.237762237762238,0.110625,1.885
240,"frozenset({'MP10MB', 'COVIDuB'})","frozenset({'IRASu_MB', 'COVIDhB', 'INFu_B'})",0.325,0.275,0.2,0.6153846153846154,2.237762237762238,0.110625,1.885
241,"frozenset({'COVIDhB', 'MP10MB'})","frozenset({'IRASu_MB', 'INFu_B', 'COVIDuB'})",0.325,0.275,0.2,0.6153846153846154,2.237762237762238,0.110625,1.885
22,"frozenset({'TmaxMA', 'INFu_B'})",frozenset({'RMA'}),0.325,0.3,0.2,0.6153846153846154,2.0512820512820515,0.10250000000000001,1.82
79,"frozenset({'COVIDuB', 'MP10MB'})","frozenset({'IRASu_MB', 'INFu_B'})",0.325,0.3,0.2,0.6153846153846154,2.0512820512820515,0.10250000000000001,1.82
80,"frozenset({'COVIDhB', 'MP10MB'})","frozenset({'IRASu_MB', 'INFu_B'})",0.325,0.3,0.2,0.6153846153846154,2.0512820512820515,0.10250000000000001,1.82
143,"frozenset({'TmaxMA', 'INFu_B'})","frozenset({'RMA', 'COVIDuB'})",0.325,0.3,0.2,0.6153846153846154,2.0512820512820515,0.10250000000000001,1.82
159,"frozenset({'TmaxMA', 'INFu_B'})","frozenset({'COVIDhB', 'RMA'})",0.325,0.3,0.2,0.6153846153846154,2.0512820512820515,0.10250000000000001,1.82
238,"frozenset({'MP10MB', 'COVIDhB', 'COVIDuB'})","frozenset({'IRASu_MB', 'INFu_B'})",0.325,0.3,0.2,0.6153846153846154,2.0512820512820515,0.10250000000000001,1.82
249,"frozenset({'MP10MB', 'COVIDuB'})","frozenset({'IRASu_MB', 'COVIDhB', 'OCRuM'})",0.325,0.3,0.2,0.6153846153846154,2.0512820512820515,0.10250000000000001,1.82
250,"frozenset({'COVIDhB', 'MP10MB'})","frozenset({'IRASu_MB', 'OCRuM', 'COVIDuB'})",0.325,0.3,0.2,0.6153846153846154,2.0512820512820515,0.10250000000000001,1.82
304,"frozenset({'TmaxMA', 'INFu_B'})","frozenset({'COVIDhB', 'RMA', 'COVIDuB'})",0.325,0.3,0.2,0.6153846153846154,2.0512820512820515,0.10250000000000001,1.82
18,"frozenset({'COVIDuB', 'INFu_B'})",frozenset({'RMA'}),0.45,0.3,0.275,0.6111111111111112,2.037037037037037,0.14,1.8
20,"frozenset({'COVIDhB', 'INFu_B'})",frozenset({'RMA'}),0.45,0.3,0.275,0.6111111111111112,2.037037037037037,0.14,1.8
132,"frozenset({'COVIDhB', 'COVIDuB', 'INFu_B'})",frozenset({'RMA'}),0.45,0.3,0.275,0.6111111111111112,2.037037037037037,0.14,1.8
133,"frozenset({'COVIDhB', 'INFu_B'})","frozenset({'RMA', 'COVIDuB'})",0.45,0.3,0.275,0.6111111111111112,2.037037037037037,0.14,1.8
135,"frozenset({'COVIDuB', 'INFu_B'})","frozenset({'COVIDhB', 'RMA'})",0.45,0.3,0.275,0.6111111111111112,2.037037037037037,0.14,1.8
176,frozenset({'TminM'}),"frozenset({'TmaxMA', 'TM', 'INFu_B'})",0.375,0.225,0.225,0.6,2.6666666666666665,0.140625,1.9375
188,frozenset({'TminM'}),"frozenset({'INFu_B', 'TM', 'MP10MB'})",0.375,0.225,0.225,0.6,2.6666666666666665,0.140625,1.9375
6,frozenset({'TminM'}),"frozenset({'IRASu_MB', 'TM'})",0.375,0.25,0.225,0.6,2.4,0.13125,1.875
42,frozenset({'TminM'}),"frozenset({'NNIAu_M', 'TmaxMA'})",0.375,0.25,0.225,0.6,2.4,0.13125,1.875
48,frozenset({'TminM'}),"frozenset({'TM', 'COVIDuB'})",0.375,0.25,0.225,0.6,2.4,0.13125,1.875
56,frozenset({'TminM'}),"frozenset({'COVIDhB', 'TM'})",0.375,0.25,0.225,0.6,2.4,0.13125,1.875
77,frozenset({'TminM'}),"frozenset({'TmaxMA', 'MP10MB'})",0.375,0.25,0.225,0.6,2.4,0.13125,1.875
199,frozenset({'TminM'}),"frozenset({'NNIAu_M', 'TmaxMA', 'TM'})",0.375,0.25,0.225,0.6,2.4,0.13125,1.875
214,frozenset({'TminM'}),"frozenset({'COVIDhB', 'TM', 'COVIDuB'})",0.375,0.25,0.225,0.6,2.4,0.13125,1.875
14,frozenset({'TminM'}),"frozenset({'IRASu_MB', 'TmaxMA'})",0.375,0.275,0.225,0.6,2.1818181818181817,0.121875,1.8124999999999998
34,frozenset({'TminM'}),"frozenset({'NNIAu_M', 'TM'})",0.375,0.275,0.225,0.6,2.1818181818181817,0.121875,1.8124999999999998
62,frozenset({'TminM'}),"frozenset({'TM', 'RM'})",0.375,0.275,0.225,0.6,2.1818181818181817,0.121875,1.8124999999999998
31,frozenset({'TminM'}),"frozenset({'INFu_B', 'MP10MB'})",0.375,0.3,0.225,0.6,2.0,0.11250000000000002,1.7499999999999998
229,"frozenset({'TminM', 'TM'})","frozenset({'TmaxMA', 'MP10MB'})",0.35,0.25,0.2,0.5714285714285715,2.285714285714286,0.11250000000000002,1.7500000000000002
128,"frozenset({'TminM', 'TM'})","frozenset({'IRASu_MB', 'TmaxMA'})",0.35,0.275,0.2,0.5714285714285715,2.077922077922078,0.10375000000000001,1.6916666666666669
35,frozenset({'TM'}),"frozenset({'TminM', 'NNIAu_M'})",0.4,0.225,0.225,0.5625,2.5,0.135,1.7714285714285716
63,frozenset({'TM'}),"frozenset({'TminM', 'RM'})",0.4,0.225,0.225,0.5625,2.5,0.135,1.7714285714285716
177,frozenset({'TM'}),"frozenset({'TminM', 'TmaxMA', 'INFu_B'})",0.4,0.225,0.225,0.5625,2.5,0.135,1.7714285714285716
189,frozenset({'TM'}),"frozenset({'TminM', 'INFu_B', 'MP10MB'})",0.4,0.225,0.225,0.5625,2.5,0.135,1.7714285714285716
201,frozenset({'TM'}),"frozenset({'TminM', 'NNIAu_M', 'TmaxMA'})",0.4,0.225,0.225,0.5625,2.5,0.135,1.7714285714285716
7,frozenset({'TM'}),"frozenset({'IRASu_MB', 'TminM'})",0.4,0.25,0.225,0.5625,2.25,0.125,1.7142857142857142
49,frozenset({'TM'}),"frozenset({'TminM', 'COVIDuB'})",0.4,0.25,0.225,0.5625,2.25,0.125,1.7142857142857142
57,frozenset({'TM'}),"frozenset({'COVIDhB', 'TminM'})",0.4,0.25,0.225,0.5625,2.25,0.125,1.7142857142857142
215,frozenset({'TM'}),"frozenset({'COVIDhB', 'TminM', 'COVIDuB'})",0.4,0.25,0.225,0.5625,2.25,0.125,1.7142857142857142
11,frozenset({'TM'}),"frozenset({'IRASu_MB', 'TmaxMA'})",0.4,0.275,0.225,0.5625,2.0454545454545454,0.11499999999999999,1.657142857142857
30,frozenset({'MP10MB'}),"frozenset({'TminM', 'INFu_B'})",0.4,0.275,0.225,0.5625,2.0454545454545454,0.11499999999999999,1.657142857142857
187,frozenset({'MP10MB'}),"frozenset({'TminM', 'TM', 'INFu_B'})",0.4,0.275,0.225,0.5625,2.0454545454545454,0.11499999999999999,1.657142857142857
38,frozenset({'TmaxMA'}),"frozenset({'NNIAu_M', 'TM'})",0.45,0.275,0.25,0.5555555555555556,2.0202020202020203,0.12624999999999997,1.63125
96,frozenset({'TminM'}),"frozenset({'IRASu_MB', 'TM', 'COVIDuB'})",0.375,0.2,0.2,0.5333333333333333,2.6666666666666665,0.125,1.7142857142857144
113,frozenset({'TminM'}),"frozenset({'COVIDhB', 'IRASu_MB', 'TM'})",0.375,0.2,0.2,0.5333333333333333,2.6666666666666665,0.125,1.7142857142857144
234,frozenset({'TminM'}),"frozenset({'TmaxMA', 'TM', 'MP10MB'})",0.375,0.2,0.2,0.5333333333333333,2.6666666666666665,0.125,1.7142857142857144
271,frozenset({'TminM'}),"frozenset({'IRASu_MB', 'COVIDhB', 'TM', 'COVIDuB'})",0.375,0.2,0.2,0.5333333333333333,2.6666666666666665,0.125,1.7142857142857144
105,frozenset({'TminM'}),"frozenset({'IRASu_MB', 'TmaxMA', 'COVIDuB'})",0.375,0.225,0.2,0.5333333333333333,2.3703703703703702,0.115625,1.6607142857142858
120,frozenset({'TminM'}),"frozenset({'COVIDhB', 'TmaxMA', 'IRASu_MB'})",0.375,0.225,0.2,0.5333333333333333,2.3703703703703702,0.115625,1.6607142857142858
130,frozenset({'TminM'}),"frozenset({'IRASu_MB', 'TmaxMA', 'TM'})",0.375,0.225,0.2,0.5333333333333333,2.3703703703703702,0.115625,1.6607142857142858
154,frozenset({'TminM'}),"frozenset({'COVIDuB', 'TM', 'INFu_B'})",0.375,0.225,0.2,0.5333333333333333,2.3703703703703702,0.115625,1.6607142857142858
168,frozenset({'TminM'}),"frozenset({'COVIDhB', 'TM', 'INFu_B'})",0.375,0.225,0.2,0.5333333333333333,2.3703703703703702,0.115625,1.6607142857142858
291,frozenset({'TminM'}),"frozenset({'IRASu_MB', 'COVIDhB', 'TmaxMA', 'COVIDuB'})",0.375,0.225,0.2,0.5333333333333333,2.3703703703703702,0.115625,1.6607142857142858
321,frozenset({'TminM'}),"frozenset({'COVIDhB', 'INFu_B', 'TM', 'COVIDuB'})",0.375,0.225,0.2,0.5333333333333333,2.3703703703703702,0.115625,1.6607142857142858
87,"frozenset({'COVIDhB', 'IRASu_MB'})","frozenset({'TminM', 'COVIDuB'})",0.425,0.25,0.225,0.5294117647058824,2.1176470588235294,0.11875000000000001,1.59375
89,"frozenset({'IRASu_MB', 'COVIDuB'})","frozenset({'COVIDhB', 'TminM'})",0.425,0.25,0.225,0.5294117647058824,2.1176470588235294,0.11875000000000001,1.59375
65,frozenset({'TM'}),"frozenset({'TmaxMA', 'RM'})",0.4,0.2,0.2,0.5,2.5,0.12,1.6
155,frozenset({'TM'}),"frozenset({'COVIDuB', 'TminM', 'INFu_B'})",0.4,0.2,0.2,0.5,2.5,0.12,1.6
169,frozenset({'TM'}),"frozenset({'COVIDhB', 'TminM', 'INFu_B'})",0.4,0.2,0.2,0.5,2.5,0.12,1.6
320,frozenset({'TM'}),"frozenset({'COVIDhB', 'TminM', 'INFu_B', 'COVIDuB'})",0.4,0.2,0.2,0.5,2.5,0.12,1.6
43,frozenset({'TmaxMA'}),"frozenset({'TminM', 'NNIAu_M'})",0.45,0.225,0.225,0.5,2.2222222222222223,0.12375,1.55
97,frozenset({'TM'}),"frozenset({'IRASu_MB', 'TminM', 'COVIDuB'})",0.4,0.225,0.2,0.5,2.2222222222222223,0.11,1.55
112,frozenset({'TM'}),"frozenset({'COVIDhB', 'TminM', 'IRASu_MB'})",0.4,0.225,0.2,0.5,2.2222222222222223,0.11,1.55
131,frozenset({'TM'}),"frozenset({'IRASu_MB', 'TminM', 'TmaxMA'})",0.4,0.225,0.2,0.5,2.2222222222222223,0.11,1.55
200,frozenset({'TmaxMA'}),"frozenset({'TminM', 'NNIAu_M', 'TM'})",0.45,0.225,0.225,0.5,2.2222222222222223,0.12375,1.55
235,frozenset({'TM'}),"frozenset({'TminM', 'TmaxMA', 'MP10MB'})",0.4,0.225,0.2,0.5,2.2222222222222223,0.11,1.55
270,frozenset({'TM'}),"frozenset({'IRASu_MB', 'COVIDhB', 'TminM', 'COVIDuB'})",0.4,0.225,0.2,0.5,2.2222222222222223,0.11,1.55
10,frozenset({'TmaxMA'}),"frozenset({'IRASu_MB', 'TM'})",0.45,0.25,0.225,0.5,2.0,0.1125,1.5
15,frozenset({'TmaxMA'}),"frozenset({'IRASu_MB', 'TminM'})",0.45,0.25,0.225,0.5,2.0,0.1125,1.5
17,frozenset({'MP10MB'}),"frozenset({'IRASu_MB', 'TminM'})",0.4,0.25,0.2,0.5,2.0,0.1,1.5
51,frozenset({'MP10MB'}),"frozenset({'TminM', 'COVIDuB'})",0.4,0.25,0.2,0.5,2.0,0.1,1.5
59,frozenset({'MP10MB'}),"frozenset({'COVIDhB', 'TminM'})",0.4,0.25,0.2,0.5,2.0,0.1,1.5
75,frozenset({'TM'}),"frozenset({'TmaxMA', 'MP10MB'})",0.4,0.25,0.2,0.5,2.0,0.1,1.5
138,"frozenset({'COVIDhB', 'INFu_B'})","frozenset({'TM', 'COVIDuB'})",0.45,0.25,0.225,0.5,2.0,0.1125,1.5
140,"frozenset({'COVIDuB', 'INFu_B'})","frozenset({'COVIDhB', 'TM'})",0.45,0.25,0.225,0.5,2.0,0.1125,1.5
225,frozenset({'MP10MB'}),"frozenset({'COVIDhB', 'TminM', 'COVIDuB'})",0.4,0.25,0.2,0.5,2.0,0.1,1.5
282,"frozenset({'IRASu_MB', 'COVIDuB'})","frozenset({'COVIDhB', 'TminM', 'TmaxMA'})",0.425,0.2,0.2,0.4705882352941177,2.3529411764705883,0.115,1.5111111111111115
283,"frozenset({'IRASu_MB', 'COVIDhB'})","frozenset({'TminM', 'TmaxMA', 'COVIDuB'})",0.425,0.2,0.2,0.4705882352941177,2.3529411764705883,0.115,1.5111111111111115
82,"frozenset({'IRASu_MB', 'COVIDuB'})","frozenset({'OCRuM', 'MP10MB'})",0.425,0.225,0.2,0.4705882352941177,2.0915032679738563,0.10437500000000001,1.4638888888888892
84,"frozenset({'COVIDhB', 'IRASu_MB'})","frozenset({'OCRuM', 'MP10MB'})",0.425,0.225,0.2,0.4705882352941177,2.0915032679738563,0.10437500000000001,1.4638888888888892
242,"frozenset({'IRASu_MB', 'COVIDhB', 'COVIDuB'})","frozenset({'OCRuM', 'MP10MB'})",0.425,0.225,0.2,0.4705882352941177,2.0915032679738563,0.10437500000000001,1.4638888888888892
247,"frozenset({'IRASu_MB', 'COVIDuB'})","frozenset({'COVIDhB', 'OCRuM', 'MP10MB'})",0.425,0.225,0.2,0.4705882352941177,2.0915032679738563,0.10437500000000001,1.4638888888888892
248,"frozenset({'IRASu_MB', 'COVIDhB'})","frozenset({'MP10MB', 'OCRuM', 'COVIDuB'})",0.425,0.225,0.2,0.4705882352941177,2.0915032679738563,0.10437500000000001,1.4638888888888892
263,"frozenset({'IRASu_MB', 'COVIDuB'})","frozenset({'COVIDhB', 'TminM', 'TM'})",0.425,0.225,0.2,0.4705882352941177,2.0915032679738563,0.10437500000000001,1.4638888888888892
264,"frozenset({'IRASu_MB', 'COVIDhB'})","frozenset({'TminM', 'TM', 'COVIDuB'})",0.425,0.225,0.2,0.4705882352941177,2.0915032679738563,0.10437500000000001,1.4638888888888892
104,frozenset({'IRASu_MB'}),"frozenset({'TminM', 'TmaxMA', 'COVIDuB'})",0.5,0.2,0.2,0.4,2.0,0.1,1.3333333333333335
121,frozenset({'IRASu_MB'}),"frozenset({'COVIDhB', 'TminM', 'TmaxMA'})",0.5,0.2,0.2,0.4,2.0,0.1,1.3333333333333335
290,frozenset({'IRASu_MB'}),"frozenset({'COVIDhB', 'TminM', 'TmaxMA', 'COVIDuB'})",0.5,0.2,0.2,0.4,2.0,0.1,1.3333333333333335
